individual_id,species,population,river,habitat,TL_mm,landmark,x,y
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,470.2357650859942,1,-0.0091,0.5562
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,479.59575005283807,2,0.1678,0.4442
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,367.6981866977204,3,0.1848,0.6356
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,388.2686899687332,4,0.285,0.6304
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,470.1112490599295,5,0.4561,0.7771
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,550.0461992301127,6,0.441,0.3176
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,428.2651395617387,7,0.6633,0.8207
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,466.9642333494694,8,0.8203,0.2088
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,441.85029546557007,9,1.0993,0.6328
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,413.48636243635013,10,1.1033,0.4144
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,516.9672162142072,11,1.4705,0.5934
Hopli_Neg_02,Hoplias_malabaricus,Negro,Negro,slow,539.3104195479949,12,1.4563,0.4076
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,359.6093144204308,1,-0.0032,0.557
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,457.04457128028025,2,0.1403,0.4577
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,544.9817621074558,3,0.1955,0.632
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,463.6845609086122,4,0.2767,0.6352
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,500.01606682919703,5,0.3914,0.7515
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,475.8679038425064,6,0.421,0.3165
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,469.17824721103733,7,0.6135,0.8261
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,395.38655234079187,8,0.7566,0.1782
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,450.90452219567646,9,1.0108,0.6172
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,358.4475588207676,10,1.0156,0.4199
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,438.44453145130905,11,1.3534,0.5713
Hopli_Neg_03,Hoplias_malabaricus,Negro,Negro,slow,422.5364304570894,12,1.3582,0.3914
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,534.981391807482,1,-0.0091,0.568
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,454.4062338013902,2,0.1349,0.4525
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,487.21685495617874,3,0.1769,0.6138
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,374.650405882363,4,0.2709,0.6274
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,393.891897788808,5,0.3915,0.7573
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,488.15867750642866,6,0.3777,0.3079
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,380.7423322488472,7,0.5796,0.839
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,421.6107538350909,8,0.7113,0.1923
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,377.862993193252,9,0.9708,0.6188
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,533.8347068297747,10,0.9666,0.4075
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,523.3827346718382,11,1.2986,0.6054
Hopli_Neg_04,Hoplias_malabaricus,Negro,Negro,slow,463.03542423894277,12,1.2809,0.3953
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,527.3754125577825,1,0.0015,0.5649
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,418.616541711641,2,0.1492,0.4309
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,379.23949662169326,3,0.1712,0.6254
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,531.5514904238182,4,0.2851,0.6472
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,539.750843644013,5,0.4156,0.7623
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,496.03339679891303,6,0.4163,0.327
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,376.767776365212,7,0.6422,0.8305
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,441.609275758738,8,0.7517,0.1998
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,385.26498214067095,9,1.0596,0.6035
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,528.7837559583038,10,1.0364,0.4045
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,542.5828881687435,11,1.3831,0.5949
Hopli_Neg_05,Hoplias_malabaricus,Negro,Negro,slow,459.1981951737255,12,1.3989,0.4047
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,424.6275085654318,1,0.0086,0.5331
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,387.7433720031882,2,0.1525,0.4585
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,396.46617734052995,3,0.1728,0.6565
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,477.3711729151257,4,0.2906,0.6051
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,483.4244735592432,5,0.4482,0.7591
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,365.77142431769715,6,0.4264,0.337
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,388.79164375662276,7,0.6557,0.8375
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,382.4846411482513,8,0.7923,0.2145
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,428.66077385085725,9,1.0836,0.6083
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,529.7190876374252,10,1.1057,0.4114
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,464.74700667619766,11,1.4723,0.6083
Hopli_Neg_06,Hoplias_malabaricus,Negro,Negro,slow,474.52792753122696,12,1.5006,0.4094
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,390.15882680696797,1,0.0102,0.5474
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,363.49365356398346,2,0.1346,0.4376
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,516.2581565169734,3,0.1626,0.6448
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,508.23642534692164,4,0.2539,0.6186
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,547.6965472405142,5,0.4001,0.7394
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,421.49268760420955,6,0.3795,0.3014
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,391.01537497809085,7,0.5914,0.8411
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,374.5186561518408,8,0.7162,0.182
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,550.0899418615379,9,0.9979,0.6223
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,526.8410781755358,10,0.9943,0.4368
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,404.88557083861764,11,1.3368,0.5916
Hopli_Neg_07,Hoplias_malabaricus,Negro,Negro,slow,516.8124279133165,12,1.3189,0.4011
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,365.8355891510893,1,-0.0086,0.529
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,426.52222433840683,2,0.1636,0.4635
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,381.5947369726355,3,0.2083,0.6271
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,494.53635165576907,4,0.3067,0.6247
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,518.2593105219586,5,0.4499,0.7467
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,546.4496956328212,6,0.4581,0.3208
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,359.7721851954017,7,0.6734,0.8356
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,509.2881785219216,8,0.8149,0.1853
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,437.85101051133734,9,1.1284,0.6319
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,478.37859257305684,10,1.1481,0.4261
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,430.22971052188433,11,1.5332,0.5973
Hopli_Neg_08,Hoplias_malabaricus,Negro,Negro,slow,542.2681099032899,12,1.5153,0.4169
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,510.21482645327467,1,0.035,0.5514
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,395.36659540605217,2,0.1407,0.4445
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,473.9779689519284,3,0.1781,0.6166
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,428.68210420047774,4,0.2547,0.5963
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,405.1024683359195,5,0.4131,0.7542
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,470.32928760932117,6,0.4143,0.294
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,485.0096096007757,7,0.6057,0.8292
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,446.61927252587384,8,0.7376,0.1921
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,404.8372422334859,9,1.0449,0.622
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,381.3051167899417,10,1.0527,0.4126
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,358.4578042149042,11,1.368,0.5967
Hopli_Neg_09,Hoplias_malabaricus,Negro,Negro,slow,462.9458250252559,12,1.3809,0.3958
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,430.54607273015927,1,-0.0022,0.5352
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,493.7716125202968,2,0.168,0.4609
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,444.62829121045326,3,0.2074,0.6349
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,390.90841524633765,4,0.2839,0.6144
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,533.2143876670721,5,0.4855,0.7559
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,399.7071604450934,6,0.4611,0.3284
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,453.89789660386737,7,0.6761,0.8182
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,437.65035323342954,8,0.8398,0.2091
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,378.7240937345458,9,1.1291,0.6043
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,435.28289609555253,10,1.1117,0.3923
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,521.6546319067741,11,1.5234,0.6095
Hopli_Neg_10,Hoplias_malabaricus,Negro,Negro,slow,475.15404223469136,12,1.5148,0.3997
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,518.0809879563203,1,0.0138,0.5642
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,427.87510607215887,2,0.1387,0.4378
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,437.3729245825218,3,0.1986,0.6206
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,391.22823401638897,4,0.2769,0.6276
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,406.2810457785667,5,0.4415,0.7436
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,474.14401280743346,6,0.4192,0.3147
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,413.9293975261403,7,0.6627,0.8268
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,533.2283706128603,8,0.777,0.2003
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,425.4815992170195,9,1.0749,0.6218
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,480.3276507754739,10,1.0652,0.419
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,511.83992646686124,11,1.45,0.5924
Hopli_Neg_11,Hoplias_malabaricus,Negro,Negro,slow,422.94167478028294,12,1.411,0.3934
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,443.64068606968027,1,-0.0092,0.5635
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,393.9490011584283,2,0.1482,0.4524
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,483.3823790331554,3,0.1886,0.6167
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,458.36467256516346,4,0.3218,0.6364
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,527.8176216090098,5,0.4385,0.7526
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,544.1081416580813,6,0.4696,0.3068
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,485.83663187739745,7,0.6731,0.8341
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,377.31947330181674,8,0.8473,0.2163
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,530.8145563399778,9,1.1498,0.6098
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,377.5284883627456,10,1.1667,0.409
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,495.41690160805075,11,1.511,0.626
Hopli_Neg_12,Hoplias_malabaricus,Negro,Negro,slow,446.1012771356155,12,1.5167,0.4058
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,97.76484656495555,1,0.0189,0.6098
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,126.56657817416433,2,0.1068,0.4368
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,141.1378358438525,3,0.1331,0.637
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,142.75317904163617,4,0.1792,0.6433
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,115.5618349074922,5,0.2856,0.7964
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,120.78532480670032,6,0.2862,0.285
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,107.532451092681,7,0.4919,0.8707
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,140.2298831791774,8,0.6038,0.1674
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,137.07380293238867,9,0.7904,0.6209
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,124.71619716149485,10,0.7897,0.4238
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.25423637510337,11,1.0364,0.8494
Astya_Tap_01,Astyanax_bimaculatus,Tapajos,Tapajos,fast,133.3411381373717,12,1.034,0.1646
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,121.05481172781188,1,-0.0047,0.591
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,93.70233264810663,2,0.1185,0.4593
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,137.59711906314183,3,0.1553,0.6309
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,100.33845651124885,4,0.2157,0.6127
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,111.80040663220575,5,0.3035,0.7899
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,124.44015214010732,6,0.3309,0.2934
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,121.9176120258647,7,0.5092,0.8617
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.41374502422588,8,0.6311,0.1745
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,95.51390498262208,9,0.8566,0.6073
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,134.21241424759867,10,0.833,0.4213
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,110.28269174824143,11,1.0803,0.8367
Astya_Tap_02,Astyanax_bimaculatus,Tapajos,Tapajos,fast,122.3888389738463,12,1.1002,0.1746
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,107.80627446004513,1,0.0034,0.5836
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,135.0493389223563,2,0.1015,0.4608
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,129.8360243251006,3,0.1497,0.6213
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,130.71596856352184,4,0.175,0.6274
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,93.88651056589366,5,0.2911,0.803
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.7670336896361,6,0.2914,0.2676
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,95.1927593830584,7,0.4993,0.8664
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,144.38050721265998,8,0.6023,0.1636
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,113.93975623159258,9,0.7887,0.6069
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,98.33244402301435,10,0.795,0.4184
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,134.82446392445078,11,1.0486,0.8516
Astya_Tap_03,Astyanax_bimaculatus,Tapajos,Tapajos,fast,122.17966376666665,12,1.0566,0.139
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,143.19593822064354,1,0.0273,0.5951
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,128.5246979725833,2,0.1066,0.4567
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,105.97262308930702,3,0.1375,0.6327
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,135.11677861563146,4,0.2453,0.6273
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,105.01781743410359,5,0.3324,0.8078
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,113.17049212648328,6,0.306,0.2767
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,138.2253038545952,7,0.5387,0.8803
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,129.5621684185653,8,0.6733,0.1655
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,95.98003417025554,9,0.8796,0.6266
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,96.00773797472596,10,0.8853,0.4175
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,132.3451878777742,11,1.1813,0.8413
Astya_Tap_04,Astyanax_bimaculatus,Tapajos,Tapajos,fast,106.17262301904447,12,1.1723,0.1569
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,122.06506372188312,1,0.0071,0.6137
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,94.3258318555266,2,0.1202,0.4442
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,127.31879431126607,3,0.1334,0.6575
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,111.63236228562806,4,0.191,0.6319
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,132.54658881147478,5,0.3121,0.794
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,129.84551537341056,6,0.3143,0.3076
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.13570621118183,7,0.532,0.8702
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,110.9604518012888,8,0.6366,0.1643
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.73220931268963,9,0.8351,0.623
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,99.69473112764506,10,0.8322,0.4287
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,111.77961469510144,11,1.1073,0.8587
Astya_Tap_05,Astyanax_bimaculatus,Tapajos,Tapajos,fast,100.24372134358211,12,1.1068,0.1588
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,134.47309338779172,1,0.0117,0.5893
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,107.28483089498526,2,0.0915,0.4706
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,123.89521675636404,3,0.1096,0.6497
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,123.72297612083956,4,0.2113,0.6313
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,96.0116592830733,5,0.2863,0.7997
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,144.2721807255534,6,0.292,0.2906
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,104.46715646114635,7,0.5054,0.8832
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,142.4058059073413,8,0.5948,0.1642
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,143.87297634293265,9,0.8028,0.6461
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,97.85703830536661,10,0.7882,0.4051
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.07254264161315,11,1.0312,0.8397
Astya_Tap_06,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.18815204354411,12,1.0261,0.1558
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,96.30745666111554,1,0.0237,0.5986
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,135.641285599875,2,0.0908,0.4464
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,137.1976470162647,3,0.113,0.6324
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,139.5723496708627,4,0.2057,0.6074
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,125.06023599261262,5,0.3017,0.8036
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,123.09747338286913,6,0.3081,0.3021
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,139.72607846327168,7,0.4972,0.8768
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.15434117624315,8,0.6015,0.1512
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,121.32428557365564,9,0.8058,0.6324
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,96.18885009506175,10,0.8094,0.4236
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,97.39546849661832,11,1.0467,0.8374
Astya_Tap_07,Astyanax_bimaculatus,Tapajos,Tapajos,fast,139.99064563648113,12,1.0621,0.1362
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,142.4209247600722,1,-0.0017,0.5887
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.84809206574906,2,0.0783,0.476
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,144.28593498137406,3,0.1393,0.6252
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.73502167499687,4,0.2308,0.6512
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,140.0356062748126,5,0.3317,0.8042
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,95.55610632963752,6,0.3185,0.2908
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,127.55193617284257,7,0.5395,0.8644
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,104.73326537135682,8,0.6666,0.1661
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,138.36399418926047,9,0.8698,0.6146
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,131.02046212888985,10,0.8667,0.4238
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,93.7477677643289,11,1.1574,0.8328
Astya_Tap_08,Astyanax_bimaculatus,Tapajos,Tapajos,fast,127.91650449750806,12,1.1632,0.1466
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,123.42963575880918,1,-0.0094,0.6146
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,127.2767102948205,2,0.1064,0.4361
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,104.79004484096058,3,0.1169,0.6312
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,121.61022426391702,4,0.1926,0.6327
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,141.97787833964986,5,0.2954,0.7893
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,104.86466567246933,6,0.3145,0.2827
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,124.28321868123493,7,0.5014,0.8596
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,124.61489166418802,8,0.5955,0.1614
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,100.14623442288328,9,0.7992,0.6155
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,102.94203161003729,10,0.7802,0.4233
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,124.29424281444325,11,1.0558,0.8494
Astya_Tap_09,Astyanax_bimaculatus,Tapajos,Tapajos,fast,127.45502786594848,12,1.0624,0.1516
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,98.92197250302499,1,0.0111,0.607
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,110.09806389744645,2,0.116,0.4773
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,120.84553961122326,3,0.1204,0.6404
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,114.78405891887189,4,0.2159,0.628
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,135.6544449664481,5,0.3353,0.7686
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,129.01200047575438,6,0.3269,0.28
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,109.34272854413338,7,0.5477,0.8611
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,100.67528598593363,8,0.6589,0.1585
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,101.44513746105419,9,0.8857,0.6098
Astya_Tap_10,Astyanax_bimaculatus,Tapajos,Tapajos,fast,93.6030727376079,10,0.8992,0.4169
